SessionID,IsBot,DateCreated_Message,Active,DateCreated_Session,DateUpdated_Session
r9khoLiXhcVFfSlAn4ZZRg_0A8COQmjSr3U1YkphU-I,1,2025-03-14 10:18:21.1233333 +00:00,0,2025-03-14 10:17:07.2633333 +00:00,2025-03-14 22:39:14.6300000 +00:00
UqejWGsCb6AJxckg3OVvPnLw_dpnrF7V_8fVTNVcJuc,0,2025-03-14 10:18:30.8233333 +00:00,0,2025-03-14 10:17:53.7400000 +00:00,2025-03-15 04:39:14.6100000 +00:00
UqejWGsCb6AJxckg3OVvPnLw_dpnrF7V_8fVTNVcJuc,1,2025-03-14 10:18:40.1533333 +00:00,0,2025-03-14 10:17:53.7400000 +00:00,2025-03-15 04:39:14.6100000 +00:00
r9khoLiXhcVFfSlAn4ZZRg_0A8COQmjSr3U1YkphU-I,0,2025-03-14 10:18:40.9633333 +00:00,0,2025-03-14 10:17:07.2633333 +00:00,2025-03-14 22:39:14.6300000 +00:00
r9khoLiXhcVFfSlAn4ZZRg_0A8COQmjSr3U1YkphU-I,1,2025-03-14 10:18:48.2933333 +00:00,0,2025-03-14 10:17:07.2633333 +00:00,2025-03-14 22:39:14.6300000 +00:00
cfSZfB42BVzUoWKXRVqHKzIGcEtzRaN9Zdwn58STakI,0,2025-03-14 10:19:41.1233333 +00:00,0,2025-03-14 10:16:24.9200000 +00:00,2025-03-14 22:39:14.6300000 +00:00
cfSZfB42BVzUoWKXRVqHKzIGcEtzRaN9Zdwn58STakI,1,2025-03-14 10:19:51.1400000 +00:00,0,2025-03-14 10:16:24.9200000 +00:00,2025-03-14 22:39:14.6300000 +00:00
dulUVl6eIh27eoybGO_uP4da-f_kmXwk7vicGHkkSJE,0,2025-03-14 10:20:07.6833333 +00:00,0,2025-03-14 10:15:43.7900000 +00:00,2025-03-14 22:39:14.6300000 +00:00
dulUVl6eIh27eoybGO_uP4da-f_kmXwk7vicGHkkSJE,1,2025-03-14 10:20:16.1366667 +00:00,0,2025-03-14 10:15:43.7900000 +00:00,2025-03-14 22:39:14.6300000 +00:00
mo9kUX55cY8riMSkTLFb9Nfcv4aHyljLwMBSd-9K9m4,0,2025-03-14 10:20:32.5566667 +00:00,0,2025-03-14 10:15:28.3000000 +00:00,2025-03-14 22:39:14.6300000 +00:00
mo9kUX55cY8riMSkTLFb9Nfcv4aHyljLwMBSd-9K9m4,1,2025-03-14 10:20:46.0766667 +00:00,0,2025-03-14 10:15:28.3000000 +00:00,2025-03-14 22:39:14.6300000 +00:00
UqejWGsCb6AJxckg3OVvPnLw_dpnrF7V_8fVTNVcJuc,0,2025-03-14 10:20:47.2766667 +00:00,0,2025-03-14 10:17:53.7400000 +00:00,2025-03-15 04:39:14.6100000 +00:00
UqejWGsCb6AJxckg3OVvPnLw_dpnrF7V_8fVTNVcJuc,1,2025-03-14 10:20:56.0766667 +00:00,0,2025-03-14 10:17:53.7400000 +00:00,2025-03-15 04:39:14.6100000 +00:00
7VMpfqYrRl4_-8iui3ZhthvEqKZSzDWfXyzd5zt8PJU,0,2025-03-14 10:21:01.2433333 +00:00,0,2025-03-14 10:16:30.5833333 +00:00,2025-03-14 22:39:14.6300000 +00:00
7VMpfqYrRl4_-8iui3ZhthvEqKZSzDWfXyzd5zt8PJU,1,2025-03-14 10:21:07.9033333 +00:00,0,2025-03-14 10:16:30.5833333 +00:00,2025-03-14 22:39:14.6300000 +00:00
QKj0nu_dnrMnDI8EjwM8ECcUkzgCwGfNex294ANbHsk,0,2025-03-14 10:21:12.4000000 +00:00,0,2025-03-14 09:24:18.7433333 +00:00,2025-03-14 22:39:14.6300000 +00:00
QKj0nu_dnrMnDI8EjwM8ECcUkzgCwGfNex294ANbHsk,1,2025-03-14 10:21:16.9066667 +00:00,0,2025-03-14 09:24:18.7433333 +00:00,2025-03-14 22:39:14.6300000 +00:00
iB6r1beEGOLJylW71ytwNF5vjWWqLXbA7CR1dgzM39M,0,2025-03-14 10:23:24.1000000 +00:00,0,2025-03-14 10:22:32.7766667 +00:00,2025-03-14 22:39:14.6300000 +00:00
iB6r1beEGOLJylW71ytwNF5vjWWqLXbA7CR1dgzM39M,1,2025-03-14 10:23:29.8700000 +00:00,0,2025-03-14 10:22:32.7766667 +00:00,2025-03-14 22:39:14.6300000 +00:00
iB6r1beEGOLJylW71ytwNF5vjWWqLXbA7CR1dgzM39M,0,2025-03-14 10:24:07.6033333 +00:00,0,2025-03-14 10:22:32.7766667 +00:00,2025-03-14 22:39:14.6300000 +00:00
iB6r1beEGOLJylW71ytwNF5vjWWqLXbA7CR1dgzM39M,1,2025-03-14 10:24:12.0933333 +00:00,0,2025-03-14 10:22:32.7766667 +00:00,2025-03-14 22:39:14.6300000 +00:00
ZWd4DpXKIAy5N0KD3k4Mo5BGcBl6FigxSS87rQYiSIs,0,2025-03-14 10:25:01.4600000 +00:00,0,2025-03-14 10:08:19.9866667 +00:00,2025-03-14 22:39:14.6300000 +00:00
ZWd4DpXKIAy5N0KD3k4Mo5BGcBl6FigxSS87rQYiSIs,1,2025-03-14 10:25:11.9966667 +00:00,0,2025-03-14 10:08:19.9866667 +00:00,2025-03-14 22:39:14.6300000 +00:00
zx56XDeL_Qdx2u2AenEyLtAGI1meGMmTYLd6wZLLwy4,0,2025-03-14 10:27:33.1500000 +00:00,0,2025-03-14 10:15:02.8700000 +00:00,2025-03-14 22:39:14.6300000 +00:00
zx56XDeL_Qdx2u2AenEyLtAGI1meGMmTYLd6wZLLwy4,1,2025-03-14 10:27:39.4033333 +00:00,0,2025-03-14 10:15:02.8700000 +00:00,2025-03-14 22:39:14.6300000 +00:00
WQogstMPWAJZ-fDBwLq6oCPnU1wS7iDrMtTgUlw6vi8,0,2025-03-14 10:30:37.0366667 +00:00,0,2025-03-14 10:16:52.8866667 +00:00,2025-03-14 11:01:41.5333333 +00:00
WQogstMPWAJZ-fDBwLq6oCPnU1wS7iDrMtTgUlw6vi8,1,2025-03-14 10:30:44.1966667 +00:00,0,2025-03-14 10:16:52.8866667 +00:00,2025-03-14 11:01:41.5333333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:09:05.0333333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 11:09:17.3000000 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:09:31.9266667 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 11:09:34.0200000 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:09:42.6600000 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 11:09:44.3300000 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:09:54.8133333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 11:10:01.2366667 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:32:18.6633333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 11:32:29.5166667 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:32:30.7133333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 11:32:38.2966667 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:48:38.0600000 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 11:48:51.6833333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:49:09.4666667 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 11:49:22.6533333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 11:59:55.3966667 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 12:00:02.7300000 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 12:00:09.4033333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 12:00:17.4600000 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
knoFdbNrRRz5JVEedd6l2Qs3ABKzmOPpH3R-nO0T1G0,0,2025-03-14 12:01:51.3466667 +00:00,0,2025-03-14 12:01:21.5566667 +00:00,2025-03-15 01:39:14.6133333 +00:00
knoFdbNrRRz5JVEedd6l2Qs3ABKzmOPpH3R-nO0T1G0,1,2025-03-14 12:01:58.5100000 +00:00,0,2025-03-14 12:01:21.5566667 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 12:23:41.5000000 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 12:23:54.7233333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,0,2025-03-14 12:28:12.6233333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
kX8HM2fHUUcDZwLfoU1V_6ykZ5IpPsNrcMRoR57_99Q,1,2025-03-14 12:28:24.2233333 +00:00,0,2025-03-14 11:09:01.3333333 +00:00,2025-03-15 01:39:14.6133333 +00:00
AU8KEV_5bjTDxnk8xPMgZxXK6Ga87eDrpbi0tcZITts,0,2025-03-14 14:38:10.7433333 +00:00,0,2025-03-14 14:37:32.7000000 +00:00,2025-03-15 04:39:14.6100000 +00:00
AU8KEV_5bjTDxnk8xPMgZxXK6Ga87eDrpbi0tcZITts,1,2025-03-14 14:38:22.0566667 +00:00,0,2025-03-14 14:37:32.7000000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,0,2025-03-14 14:57:46.9733333 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,1,2025-03-14 14:57:57.4966667 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,0,2025-03-14 15:10:27.6233333 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,1,2025-03-14 15:10:35.2833333 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,0,2025-03-14 15:14:15.7600000 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,1,2025-03-14 15:14:26.5800000 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,0,2025-03-14 15:28:21.4833333 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,1,2025-03-14 15:28:30.9533333 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,0,2025-03-14 15:29:34.2900000 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,1,2025-03-14 15:29:43.0800000 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,0,2025-03-14 15:46:44.2600000 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,1,2025-03-14 15:46:51.9966667 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,0,2025-03-14 15:50:19.2300000 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
bRWqmLDNFuPO30sXwHD0QHmyDZKQ42XDYItGz5kRQ_w,1,2025-03-14 15:50:23.1666667 +00:00,0,2025-03-14 14:57:44.7700000 +00:00,2025-03-15 04:39:14.6100000 +00:00
UqejWGsCb6AJxckg3OVvPnLw_dpnrF7V_8fVTNVcJuc,0,2025-03-14 15:56:31.2900000 +00:00,0,2025-03-14 10:17:53.7400000 +00:00,2025-03-15 04:39:14.6100000 +00:00
UqejWGsCb6AJxckg3OVvPnLw_dpnrF7V_8fVTNVcJuc,1,2025-03-14 15:56:48.5900000 +00:00,0,2025-03-14 10:17:53.7400000 +00:00,2025-03-15 04:39:14.6100000 +00:00
YmgwKnXpSRPZWE3no5kk91SRLy1qd73G4F31H_upYSs,0,2025-03-14 16:30:48.5300000 +00:00,0,2025-03-14 10:15:03.2033333 +00:00,2025-03-15 07:39:14.6133333 +00:00
YmgwKnXpSRPZWE3no5kk91SRLy1qd73G4F31H_upYSs,1,2025-03-14 16:30:56.0200000 +00:00,0,2025-03-14 10:15:03.2033333 +00:00,2025-03-15 07:39:14.6133333 +00:00
YmgwKnXpSRPZWE3no5kk91SRLy1qd73G4F31H_upYSs,0,2025-03-14 16:31:36.3900000 +00:00,0,2025-03-14 10:15:03.2033333 +00:00,2025-03-15 07:39:14.6133333 +00:00
YmgwKnXpSRPZWE3no5kk91SRLy1qd73G4F31H_upYSs,1,2025-03-14 16:31:44.5266667 +00:00,0,2025-03-14 10:15:03.2033333 +00:00,2025-03-15 07:39:14.6133333 +00:00
YmgwKnXpSRPZWE3no5kk91SRLy1qd73G4F31H_upYSs,0,2025-03-14 17:18:22.2600000 +00:00,0,2025-03-14 10:15:03.2033333 +00:00,2025-03-15 07:39:14.6133333 +00:00
YmgwKnXpSRPZWE3no5kk91SRLy1qd73G4F31H_upYSs,1,2025-03-14 17:18:30.1633333 +00:00,0,2025-03-14 10:15:03.2033333 +00:00,2025-03-15 07:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 17:25:27.3600000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 17:25:30.7566667 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 17:25:59.6100000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 17:26:11.5600000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
ODS9yfI6U3BKc1vS_tXqB70YNNoDrfUffIHl7aTs35E,0,2025-03-14 17:58:10.1233333 +00:00,0,2025-03-14 10:15:13.7466667 +00:00,2025-03-15 07:39:14.6133333 +00:00
ODS9yfI6U3BKc1vS_tXqB70YNNoDrfUffIHl7aTs35E,1,2025-03-14 17:58:14.1900000 +00:00,0,2025-03-14 10:15:13.7466667 +00:00,2025-03-15 07:39:14.6133333 +00:00
ODS9yfI6U3BKc1vS_tXqB70YNNoDrfUffIHl7aTs35E,0,2025-03-14 18:09:35.3833333 +00:00,0,2025-03-14 10:15:13.7466667 +00:00,2025-03-15 07:39:14.6133333 +00:00
ODS9yfI6U3BKc1vS_tXqB70YNNoDrfUffIHl7aTs35E,1,2025-03-14 18:09:41.1566667 +00:00,0,2025-03-14 10:15:13.7466667 +00:00,2025-03-15 07:39:14.6133333 +00:00
ODS9yfI6U3BKc1vS_tXqB70YNNoDrfUffIHl7aTs35E,0,2025-03-14 18:11:59.6900000 +00:00,0,2025-03-14 10:15:13.7466667 +00:00,2025-03-15 07:39:14.6133333 +00:00
ODS9yfI6U3BKc1vS_tXqB70YNNoDrfUffIHl7aTs35E,1,2025-03-14 18:12:07.5300000 +00:00,0,2025-03-14 10:15:13.7466667 +00:00,2025-03-15 07:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 18:19:40.8666667 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 18:19:48.9833333 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 18:21:53.4733333 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 18:22:06.4833333 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 20:16:43.9533333 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 20:16:51.3500000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
FyaRX7jvyOMw9jAA6ov4L-jRCWca6bVZbAAuc_rJZPE,0,2025-03-14 21:55:30.0100000 +00:00,0,2025-03-14 21:55:07.0666667 +00:00,2025-03-15 10:39:14.6200000 +00:00
FyaRX7jvyOMw9jAA6ov4L-jRCWca6bVZbAAuc_rJZPE,1,2025-03-14 21:55:32.3600000 +00:00,0,2025-03-14 21:55:07.0666667 +00:00,2025-03-15 10:39:14.6200000 +00:00
FyaRX7jvyOMw9jAA6ov4L-jRCWca6bVZbAAuc_rJZPE,0,2025-03-14 21:56:18.7666667 +00:00,0,2025-03-14 21:55:07.0666667 +00:00,2025-03-15 10:39:14.6200000 +00:00
FyaRX7jvyOMw9jAA6ov4L-jRCWca6bVZbAAuc_rJZPE,1,2025-03-14 21:56:29.6000000 +00:00,0,2025-03-14 21:55:07.0666667 +00:00,2025-03-15 10:39:14.6200000 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 22:41:14.8366667 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 22:41:22.5866667 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
v31eJUXqJD-A0jFbqbF_8UcQSWd20Kt2l2nc5b_FcOI,0,2025-03-14 23:42:47.5800000 +00:00,0,2025-03-14 23:42:10.1400000 +00:00,2025-03-15 13:39:14.6133333 +00:00
v31eJUXqJD-A0jFbqbF_8UcQSWd20Kt2l2nc5b_FcOI,1,2025-03-14 23:42:52.1833333 +00:00,0,2025-03-14 23:42:10.1400000 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 23:44:59.7700000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 23:45:04.9800000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 23:45:21.9633333 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 23:45:25.4500000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 23:45:44.7566667 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 23:45:48.0400000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 23:56:10.2733333 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 23:56:13.3966667 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 23:57:24.1933333 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 23:57:29.6633333 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,0,2025-03-14 23:57:51.8900000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
bR40yLXDruAJ6QVkkerk-zAIY-HxfbiWzdbqDsIb1Ko,1,2025-03-14 23:57:56.3200000 +00:00,0,2025-03-14 17:25:15.5333333 +00:00,2025-03-15 13:39:14.6133333 +00:00
mqUC549gqDDhjtM-uueTcRy6MdBwJ-1sBMGFiUmkHlg,0,2025-03-15 10:30:27.5866667 +00:00,0,2025-03-15 10:30:22.2700000 +00:00,2025-03-16 01:39:14.6100000 +00:00
mqUC549gqDDhjtM-uueTcRy6MdBwJ-1sBMGFiUmkHlg,1,2025-03-15 10:30:38.5566667 +00:00,0,2025-03-15 10:30:22.2700000 +00:00,2025-03-16 01:39:14.6100000 +00:00
mqUC549gqDDhjtM-uueTcRy6MdBwJ-1sBMGFiUmkHlg,0,2025-03-15 10:48:00.2366667 +00:00,0,2025-03-15 10:30:22.2700000 +00:00,2025-03-16 01:39:14.6100000 +00:00
mqUC549gqDDhjtM-uueTcRy6MdBwJ-1sBMGFiUmkHlg,1,2025-03-15 10:48:09.1133333 +00:00,0,2025-03-15 10:30:22.2700000 +00:00,2025-03-16 01:39:14.6100000 +00:00
QQqhvJbAjaIQrI9VPBBKGVhIGcfPZ4IoD0mUefkTYKM,0,2025-03-15 11:51:26.7233333 +00:00,0,2025-03-15 11:51:03.9433333 +00:00,2025-03-16 07:39:14.6166667 +00:00
QQqhvJbAjaIQrI9VPBBKGVhIGcfPZ4IoD0mUefkTYKM,1,2025-03-15 11:51:34.5533333 +00:00,0,2025-03-15 11:51:03.9433333 +00:00,2025-03-16 07:39:14.6166667 +00:00
QQqhvJbAjaIQrI9VPBBKGVhIGcfPZ4IoD0mUefkTYKM,0,2025-03-15 11:52:18.9100000 +00:00,0,2025-03-15 11:51:03.9433333 +00:00,2025-03-16 07:39:14.6166667 +00:00
QQqhvJbAjaIQrI9VPBBKGVhIGcfPZ4IoD0mUefkTYKM,1,2025-03-15 11:52:25.9400000 +00:00,0,2025-03-15 11:51:03.9433333 +00:00,2025-03-16 07:39:14.6166667 +00:00
QQqhvJbAjaIQrI9VPBBKGVhIGcfPZ4IoD0mUefkTYKM,0,2025-03-15 11:55:19.9933333 +00:00,0,2025-03-15 11:51:03.9433333 +00:00,2025-03-16 07:39:14.6166667 +00:00
QQqhvJbAjaIQrI9VPBBKGVhIGcfPZ4IoD0mUefkTYKM,1,2025-03-15 11:55:26.5533333 +00:00,0,2025-03-15 11:51:03.9433333 +00:00,2025-03-16 07:39:14.6166667 +00:00
